algorithm,operation,size,reps,trim_pct,trim_wall_s_raw,std_wall_s_raw,trim_cpu_s_raw,std_cpu_s_raw,trim_wall_s_base,std_wall_s_base,trim_cpu_s_base,std_cpu_s_base,net_wall_s,std_net_wall_s,net_cpu_s,std_net_cpu_s,trim_mem_mb_raw,std_mem_mb_raw,trim_mem_mb_base,std_mem_mb_base,net_mem_mb,std_net_mem_mb
sphincssha2128ssimple,verify,256,100,15,0.029491759,0.000143718,0.025835043,0.000053456,0.027491761,0.000151953,0.023909929,0.000054704,0.001999998,0.000209152,0.001925114,0.000076486,9.780194743,0.095828300,9.687625143,0.004534686,0.092569600,0.095935533
sphincssha2128ssimple,verify,100000,100,15,0.029758848,0.000151337,0.026107729,0.000057533,0.027620903,0.000195720,0.024001200,0.000068919,0.002137945,0.000247405,0.002106529,0.000089777,10.203253029,0.020544857,9.689439086,0.005643485,0.513813943,0.021305869
sphincssha2128ssimple,verify,100000000,100,15,0.287696807,0.000376604,0.283795443,0.000318312,0.079142900,0.000253387,0.075446571,0.000182906,0.208553907,0.000453911,0.208348872,0.000367120,310.390140343,0.043502728,109.820021029,0.019447441,200.570119314,0.047651761
sphincssha2128ssimple,all,256,100,15,0.281318988,0.000227904,0.277914614,0.000180047,0.009051605,0.000088958,0.005963186,0.000033179,0.272267383,0.000244650,0.271951428,0.000183079,9.985696914,0.005390057,8.642442971,0.003037389,1.343253943,0.006186958
sphincssha2128ssimple,all,100000,100,15,0.281812620,0.000277774,0.278425300,0.000195707,0.009048185,0.000101532,0.006010800,0.000036539,0.272764435,0.000295748,0.272414500,0.000199089,10.346788571,0.012224942,8.655491657,0.022689434,1.691296914,0.025773235
sphincssha2128ssimple,all,100000000,100,15,0.833696269,0.000433335,0.829523071,0.000452618,0.060777646,0.000145512,0.057405657,0.000145198,0.772918623,0.000457114,0.772117414,0.000475337,310.630634057,0.055340002,108.769806629,0.049638938,201.860827428,0.074340702
sphincssha2128fsimple,keygen,-,100,15,0.011911064,0.000120733,0.008755729,0.000043103,0.008904473,0.000097948,0.005918129,0.000034536,0.003006591,0.000155468,0.002837600,0.000055232,9.702078171,0.021159945,8.398848000,0.026395847,1.303230171,0.033830223
sphincssha2128fsimple,sign,256,100,15,0.040976744,0.000177662,0.037120529,0.000047486,0.027452432,0.000159610,0.023866943,0.000049256,0.013524312,0.000238829,0.013253586,0.000068418,9.988154514,0.075628631,9.675746743,0.005810879,0.312407771,0.075851540
sphincssha2128fsimple,sign,100000,100,15,0.041246336,0.000152209,0.037434100,0.000050051,0.027467998,0.000166801,0.023934357,0.000049864,0.013778338,0.000225810,0.013499743,0.000070651,10.385232457,0.074800871,9.683646171,0.013823910,0.701586286,0.076067541
sphincssha2128fsimple,sign,100000000,100,15,0.388607316,0.000292739,0.384579771,0.000271211,0.079042971,0.000251794,0.075353957,0.000180396,0.309564345,0.000386130,0.309225814,0.000325727,310.628352000,0.025612760,109.815632457,0.026005481,200.812719543,0.036500665
sphincssha2128fsimple,verify,256,100,15,0.030060683,0.000147480,0.026433300,0.000055507,0.027536002,0.000170856,0.023978314,0.000049082,0.002524681,0.000225704,0.002454986,0.000074095,9.789849600,0.100200512,9.691194514,0.019877427,0.098655086,0.102153094
sphincssha2128fsimple,verify,100000,100,15,0.030314571,0.000152561,0.026681671,0.000054545,0.027570471,0.000199265,0.024018843,0.000050487,0.002744100,0.000250961,0.002662828,0.000074324,10.221392457,0.014804280,9.703775086,0.007238434,0.517617371,0.016479127
sphincssha2128fsimple,verify,100000000,100,15,0.288145659,0.000334316,0.284165143,0.000292853,0.079256362,0.000211897,0.075469557,0.000152028,0.208889297,0.000395812,0.208695586,0.000329963,310.393651200,0.030503354,109.842256457,0.022089972,200.551394743,0.037661937
sphincssha2128fsimple,all,256,100,15,0.025736631,0.000148347,0.022444400,0.000051108,0.009121105,0.000115718,0.005978014,0.000036871,0.016615526,0.000188142,0.016466386,0.000063020,10.129056914,0.044498008,8.644666514,0.005739607,1.484390400,0.044866645
sphincssha2128fsimple,all,100000,100,15,0.026254240,0.000126257,0.022986029,0.000048527,0.009043203,0.000092978,0.006012514,0.000036006,0.017211037,0.000156798,0.016973515,0.000060426,10.393307429,0.021500214,8.654906514,0.022156544,1.738400915,0.030873478
sphincssha2128fsimple,all,100000000,100,15,0.578455498,0.000385881,0.574474971,0.000371935,0.060809479,0.000195436,0.057408843,0.000160569,0.517646019,0.000432550,0.517066128,0.000405115,310.633325714,0.056905129,108.757635657,0.047315221,201.875690057,0.074006242
mldsa87,keygen,-,100,15,0.011547259,0.000117589,0.008291314,0.000048996,0.008932426,0.000087898,0.005911214,0.000033076,0.002614833,0.000146810,0.002380100,0.000059115,9.965685029,0.022938145,8.389778286,0.019811876,1.575906743,0.030309552
mldsa87,sign,256,100,15,0.029848604,0.000182628,0.025983657,0.000068850,0.027625742,0.000144362,0.024022100,0.000048455,0.002222862,0.000232795,0.001961557,0.000084192,10.519288686,0.035292305,9.708222171,0.009983827,0.811066515,0.036677290
mldsa87,sign,100000,100,15,0.030406738,0.000231626,0.026538857,0.000070013,0.027633552,0.000126709,0.024081000,0.000050747,0.002773186,0.000264019,0.002457857,0.000086470,11.007122286,0.030019596,9.713195886,0.009206408,1.293926400,0.031399587
mldsa87,sign,100000000,100,15,0.587770411,0.000357819,0.583266786,0.000349190,0.079154818,0.000224346,0.075408786,0.000171334,0.508615593,0.000422333,0.507858000,0.000388959,311.187982629,0.019971134,109.848985600,0.020514401,201.338997029,0.028630174
mldsa87,verify,256,100,15,0.028821711,0.000209673,0.024986571,0.000057492,0.027668237,0.000150735,0.024079257,0.000056230,0.001153474,0.000258232,0.000907314,0.000080419,10.246846171,0.016688685,9.708456229,0.016475333,0.538389942,0.023450987
mldsa87,verify,100000,100,15,0.029400846,0.000187431,0.025540843,0.000058133,0.027787333,0.000149548,0.024148071,0.000053035,0.001613513,0.000239781,0.001392772,0.000078690,10.518703543,0.029499079,9.720978286,0.013721008,0.797725257,0.032534009
mldsa87,verify,100000000,100,15,0.575089513,0.000387297,0.570646629,0.000321029,0.079340049,0.000268397,0.075530757,0.000156022,0.495749464,0.000471207,0.495115872,0.000356935,310.925838629,0.024911784,109.847873829,0.027707871,201.077964800,0.037260208
mldsa87,all,256,100,15,0.013217659,0.000128203,0.009872329,0.000056258,0.008993691,0.000103504,0.005947443,0.000037334,0.004223968,0.000164770,0.003924886,0.000067519,10.489212343,0.022441605,8.642618514,0.002832033,1.846593829,0.022619594
mldsa87,all,100000,100,15,0.014213131,0.000133824,0.010908300,0.000074194,0.009059965,0.000095353,0.006021129,0.000034369,0.005153166,0.000164320,0.004887171,0.000081768,10.771017143,0.028412478,8.658475886,0.024561579,2.112541257,0.037557157
mldsa87,all,100000000,100,15,1.052254669,0.000424882,1.047839900,0.000404303,0.060832898,0.000179764,0.057455486,0.000131697,0.991421771,0.000461346,0.990384414,0.000425212,311.039531886,0.061217157,108.761965714,0.050910767,202.277566172,0.079620641
mldsa65,keygen,-,100,15,0.011564597,0.000124097,0.008272371,0.000051304,0.008893611,0.000086690,0.005910629,0.000039522,0.002670986,0.000151378,0.002361742,0.000064762,9.970073600,0.024764740,8.392528457,0.022590629,1.577545143,0.033520574
mldsa65,sign,256,100,15,0.029651661,0.000217591,0.025862943,0.000071033,0.027563175,0.000159681,0.023991514,0.000053724,0.002088486,0.000269896,0.001871429,0.000089062,10.489212343,0.006819624,9.690667886,0.025465599,0.798544457,0.026362929
mldsa65,sign,100000,100,15,0.030310810,0.000191172,0.026447943,0.000060090,0.027680179,0.000176161,0.024096200,0.000053284,0.002630631,0.000259960,0.002351743,0.000080312,10.779735771,0.043989267,9.700088686,0.005138327,1.079647085,0.044288351
mldsa65,sign,100000000,100,15,0.575809986,0.000320360,0.571402457,0.000295905,0.079218037,0.000181012,0.075478929,0.000173426,0.496591949,0.000367962,0.495923528,0.000342982,311.170252800,0.019329910,109.833245257,0.037627382,201.337007543,0.042302072
mldsa65,verify,256,100,15,0.028696716,0.000148025,0.024897971,0.000055034,0.027615203,0.000142231,0.024044443,0.000051451,0.001081513,0.000205283,0.000853528,0.000075339,10.233797486,0.015836785,9.699386514,0.018191235,0.534410972,0.024118972
mldsa65,verify,100000,100,15,0.029371087,0.000171089,0.025486143,0.000043157,0.027718501,0.000157957,0.024100471,0.000046788,0.001652586,0.000232856,0.001385672,0.000063653,10.495005257,0.011172523,9.707402971,0.004624190,0.787602286,0.012091667
mldsa65,verify,100000000,100,15,0.575310795,0.000382113,0.570854429,0.000325446,0.079120733,0.000211556,0.075311771,0.000144920,0.496190062,0.000436768,0.495542658,0.000356254,310.919577600,0.030581371,109.844714057,0.016333996,201.074863543,0.034670155
mldsa65,all,256,100,15,0.013151213,0.000128223,0.009751329,0.000071525,0.009018015,0.000113513,0.005950914,0.000045833,0.004133198,0.000171249,0.003800415,0.000084950,10.488393143,0.020319517,8.642150400,0.003954038,1.846242743,0.020700657
mldsa65,all,100000,100,15,0.014088387,0.000125883,0.010774114,0.000055130,0.009069039,0.000094525,0.006010800,0.000036055,0.005019348,0.000157421,0.004763314,0.000065873,10.747494400,0.012340325,8.653502171,0.021205859,2.093992229,0.024535119
mldsa65,all,100000000,100,15,1.052415427,0.000631288,1.048016114,0.000557526,0.061094289,0.000217848,0.057686086,0.000144266,0.991321138,0.000667819,0.990330028,0.000575889,310.981017600,0.049212067,108.758220800,0.053620452,202.222796800,0.072780357
mldsa44,keygen,-,100,15,0.011517092,0.000115603,0.008265043,0.000051435,0.008951945,0.000095219,0.005944600,0.000029302,0.002565147,0.000149769,0.002320443,0.000059196,9.965333943,0.022734933,8.395220114,0.024598674,1.570113829,0.033495850
mldsa44,sign,256,100,15,0.029693795,0.000173464,0.025826757,0.000075247,0.027558365,0.000144886,0.023994400,0.000048703,0.002135430,0.000226013,0.001832357,0.000089633,10.483770514,0.008214019,9.689907200,0.012304808,0.793863314,0.014794540
mldsa44,sign,100000,100,15,0.030260016,0.000156457,0.026407829,0.000067852,0.027651588,0.000168269,0.024065086,0.000046393,0.002608428,0.000229768,0.002342743,0.000082196,10.770022400,0.043395081,9.695875657,0.005154526,1.074146743,0.043700140
mldsa44,sign,100000000,100,15,0.575772884,0.000407173,0.571318457,0.000368782,0.079501474,0.000233864,0.075727957,0.000163322,0.496271410,0.000469555,0.495590500,0.000403329,311.169433600,0.033914057,109.837575314,0.021429091,201.331858286,0.040116944
mldsa44,verify,256,100,15,0.028693560,0.000177686,0.024906071,0.000055413,0.027578367,0.000138703,0.024024929,0.000048897,0.001115193,0.000225413,0.000881142,0.000073902,10.225605486,0.012720517,9.694237257,0.010745421,0.531368229,0.016651595
mldsa44,verify,100000,100,15,0.029270635,0.000171834,0.025497614,0.000052340,0.027676231,0.000180823,0.024111871,0.000059057,0.001594404,0.000249447,0.001385743,0.000078913,10.509750857,0.045259454,9.698918400,0.005585329,0.810832457,0.045602786
mldsa44,verify,100000000,100,15,0.575108520,0.000358341,0.570788429,0.000323672,0.079430336,0.000228277,0.075690971,0.000158870,0.495678184,0.000424875,0.495097458,0.000360560,310.906880000,0.018892889,109.832074971,0.017925017,201.074805029,0.026043185
mldsa44,all,256,100,15,0.012947381,0.000093651,0.009695143,0.000046528,0.009095967,0.000122539,0.005988271,0.000036225,0.003851414,0.000154228,0.003706872,0.000058967,10.468088686,0.035623174,8.644198400,0.006135089,1.823890286,0.036147612
mldsa44,all,100000,100,15,0.014017565,0.000098745,0.010708129,0.000044970,0.009105287,0.000086162,0.006046843,0.000032626,0.004912278,0.000131051,0.004661286,0.000055559,10.741174857,0.003821813,8.654028800,0.021066415,2.087146057,0.021410280
mldsa44,all,100000000,100,15,1.051817100,0.000444835,1.047419329,0.000407384,0.061101768,0.000199250,0.057680443,0.000172628,0.990715332,0.000487420,0.989738886,0.000442450,310.991257600,0.054631436,108.741778286,0.058299168,202.249479314,0.079896100
falcon512,keygen,-,100,15,0.019733802,0.000982392,0.016384643,0.000953339,0.008905757,0.000106919,0.005925271,0.000031378,0.010828045,0.000988193,0.010459372,0.000953855,10.241287314,0.046075444,8.390597486,0.020459128,1.850689828,0.050413515
falcon512,sign,256,100,15,0.029953194,0.000169182,0.026048300,0.000059379,0.027579417,0.000198224,0.024019914,0.000050147,0.002373777,0.000260606,0.002028386,0.000077721,10.732339200,0.010703801,9.683119543,0.009823366,1.049219657,0.014528244
falcon512,sign,100000,100,15,0.030440605,0.000144110,0.026589143,0.000059063,0.027703595,0.000192741,0.024081857,0.000054212,0.002737010,0.000240659,0.002507286,0.000080171,10.998520686,0.006248688,9.688444343,0.006193692,1.310076343,0.008798177
falcon512,sign,100000000,100,15,0.575878908,0.000334197,0.571415243,0.000318823,0.079384898,0.000217568,0.075645214,0.000158208,0.496494010,0.000398777,0.495770029,0.000355918,311.260715886,0.088413044,109.829968457,0.022144940,201.430747429,0.091144197
falcon512,verify,256,100,15,0.028780247,0.000154499,0.024902200,0.000051610,0.027624517,0.000168295,0.024012743,0.000049353,0.001155730,0.000228458,0.000889457,0.000071409,10.477919086,0.015210257,9.684816457,0.008729012,0.793102629,0.017537034
falcon512,verify,100000,100,15,0.029348422,0.000177872,0.025488600,0.000051249,0.027678412,0.000153313,0.024071800,0.000055367,0.001670010,0.000234826,0.001416800,0.000075445,10.741233371,0.010602725,9.693886171,0.009655744,1.047347200,0.014340543
falcon512,verify,100000000,100,15,0.574900034,0.000376490,0.570612114,0.000332533,0.079353375,0.000198673,0.075620886,0.000139174,0.495546659,0.000425694,0.494991228,0.000360482,311.114313143,0.051386820,109.823824457,0.023334499,201.290488686,0.056436727
falcon512,all,256,100,15,0.021689188,0.001051644,0.018183957,0.001037550,0.009033054,0.000083137,0.005989886,0.000033719,0.012656134,0.001054925,0.012194071,0.001038098,10.493893486,0.015077797,8.642735543,0.003652654,1.851157943,0.015513924
falcon512,all,100000,100,15,0.023075623,0.001161583,0.019602157,0.001133019,0.009063893,0.000099273,0.006038386,0.000035848,0.014011730,0.001165817,0.013563771,0.001133586,10.889508571,0.030751220,8.650693486,0.018350929,2.238815085,0.035810531
falcon512,all,100000000,100,15,1.059603917,0.001069557,1.055070329,0.001037020,0.060980631,0.000175371,0.057555814,0.000132281,0.998623286,0.001083839,0.997514515,0.001045423,311.132862171,0.049057777,108.754709943,0.050689363,202.378152228,0.070541314
falcon1024,keygen,-,100,15,0.036628568,0.002291337,0.033152971,0.002315958,0.008938626,0.000100295,0.005943071,0.000034819,0.027689942,0.002293531,0.027209900,0.002316220,10.266741029,0.070033186,8.396214857,0.024568932,1.870526172,0.074217785
falcon1024,sign,256,100,15,0.030301699,0.000142293,0.026388114,0.000044429,0.027522324,0.000129744,0.024006557,0.000054954,0.002779375,0.000192564,0.002381557,0.000070667,10.748372114,0.016613064,9.693125486,0.006381522,1.055246628,0.017796565
falcon1024,sign,100000,100,15,0.030850970,0.000166881,0.026924086,0.000055929,0.027583602,0.000140580,0.024065943,0.000042788,0.003267368,0.000218202,0.002858143,0.000070419,11.018240000,0.027534263,9.696402286,0.004788046,1.321837714,0.027947469
falcon1024,sign,100000000,100,15,0.576450497,0.000370374,0.572094229,0.000258716,0.079487513,0.000275531,0.075668729,0.000205743,0.496962984,0.000461621,0.496425500,0.000330551,311.413028571,0.028791083,109.838511543,0.022804877,201.574517028,0.036728584
falcon1024,verify,256,100,15,0.028801452,0.000163508,0.024971986,0.000060691,0.027625150,0.000128402,0.024031586,0.000049143,0.001176302,0.000207899,0.000940400,0.000078092,10.481429943,0.005703180,9.692540343,0.007441920,0.788889600,0.009375950
falcon1024,verify,100000,100,15,0.029393107,0.000172619,0.025582029,0.000053127,0.027704525,0.000153480,0.024110486,0.000061912,0.001688582,0.000230984,0.001471543,0.000081582,10.749834971,0.014167033,9.705062400,0.024281380,1.044772571,0.028112101
falcon1024,verify,100000000,100,15,0.574601672,0.000371985,0.570308857,0.000380525,0.079437597,0.000227053,0.075679057,0.000190367,0.495164075,0.000435805,0.494629800,0.000425487,311.133154743,0.051341378,109.834005943,0.017612534,201.299148800,0.054278342
falcon1024,all,256,100,15,0.038585046,0.002136668,0.035095014,0.002116834,0.009009599,0.000095062,0.005978957,0.000036243,0.029575447,0.002138782,0.029116057,0.002117144,10.540646400,0.009418090,8.638639543,0.013128622,1.902006857,0.016157386
falcon1024,all,100000,100,15,0.039284196,0.001713375,0.035751057,0.001740306,0.009180006,0.000111139,0.006051243,0.000039416,0.030104190,0.001716976,0.029699814,0.001740752,10.912387657,0.016629051,8.648996571,0.015334892,2.263391086,0.022620439
falcon1024,all,100000000,100,15,1.076576922,0.003072711,1.072000543,0.003046882,0.061002604,0.000174215,0.057587629,0.000132629,1.015574318,0.003077646,1.014412914,0.003049767,311.213787429,0.049454418,108.746166857,0.054589742,202.467620572,0.073659890
RSA,keygen,-,100,15,0.215418071,0.065956234,0.212011829,0.066005132,0.008981234,0.000092131,0.005934400,0.000029901,0.206436837,0.065956298,0.206077429,0.066005139,9.374515200,0.004747613,8.390129371,0.020770845,0.984385829,0.021306521
RSA,sign,256,100,15,0.029988307,0.000151821,0.026289643,0.000046373,0.027353791,0.000167004,0.023725329,0.000060140,0.002634516,0.000225699,0.002564314,0.000075943,9.688093257,0.018668730,9.522439314,0.110230382,0.165653943,0.111800083
RSA,sign,100000,100,15,0.030140453,0.000157328,0.026474143,0.000054542,0.027311972,0.000157298,0.023789286,0.000047679,0.002828481,0.000222474,0.002684857,0.000072444,9.935140571,0.026559504,9.678789486,0.008526300,0.256351085,0.027894534
RSA,sign,100000000,100,15,0.171698759,0.000274814,0.167702186,0.000202631,0.079003847,0.000225869,0.075324543,0.000207608,0.092694912,0.000355724,0.092377643,0.000290104,110.044013714,0.059874226,109.794040686,0.044506477,0.249973028,0.074603951
RSA,verify,256,100,15,0.027876613,0.000148415,0.024267314,0.000057275,0.027305015,0.000169044,0.023729186,0.000045034,0.000571598,0.000224951,0.000538128,0.000072859,9.679082057,0.008594267,9.542100114,0.107208913,0.136981943,0.107552836
RSA,verify,100000,100,15,0.028061143,0.000173425,0.024438443,0.000047358,0.027261183,0.000132472,0.023789057,0.000051130,0.000799960,0.000218232,0.000649386,0.000069693,9.688912457,0.019521868,9.677209600,0.012637232,0.011702857,0.023255171
RSA,verify,100000000,100,15,0.169476715,0.000208860,0.165621586,0.000197578,0.079041002,0.000200922,0.075366029,0.000172329,0.090435713,0.000289814,0.090255557,0.000262172,109.829675886,0.027715079,109.790763886,0.050113626,0.038912000,0.057266929
RSA,all,256,100,15,0.212952603,0.053540041,0.209375686,0.053569063,0.008992144,0.000094181,0.005961529,0.000038943,0.203960459,0.053540124,0.203414157,0.053569077,9.519747657,0.005385222,8.639224686,0.024677625,0.880522971,0.025258381
RSA,all,100000,100,15,0.221820434,0.070659940,0.218278957,0.070626285,0.009089202,0.000112770,0.006036629,0.000035748,0.212731232,0.070660030,0.212242328,0.070626294,9.621738057,0.005617265,8.649874286,0.016865086,0.971863771,0.017775961
RSA,all,100000000,100,15,0.448962754,0.058113782,0.444866814,0.058098161,0.060943743,0.000209727,0.057609771,0.000164736,0.388019011,0.058114160,0.387257043,0.058098395,109.819904000,0.056531553,108.756172800,0.055703330,1.063731200,0.079364208
EC,keygen,-,100,15,0.011281061,0.000102722,0.008083829,0.000040563,0.008920811,0.000104832,0.005926286,0.000037857,0.002360250,0.000146770,0.002157543,0.000055484,9.435545600,0.016596329,8.397794743,0.025796608,1.037750857,0.030674144
EC,sign,256,100,15,0.028755176,0.000162296,0.025152300,0.000052622,0.027266394,0.000174962,0.023759129,0.000056055,0.001488782,0.000238646,0.001393171,0.000076885,9.800323657,0.106552803,9.670187886,0.013167589,0.130135771,0.107363333
EC,sign,100000,100,15,0.028905953,0.000196775,0.025311743,0.000055217,0.027269083,0.000145664,0.023836586,0.000050692,0.001636870,0.000244823,0.001475157,0.000074957,9.939821714,0.005083617,9.681188571,0.006525768,0.258633143,0.008272171
EC,sign,100000000,100,15,0.170542574,0.000256499,0.166487500,0.000188258,0.079077229,0.000246409,0.075389129,0.000180704,0.091465345,0.000355681,0.091098371,0.000260950,110.041731657,0.051239215,109.813525943,0.020837630,0.228205714,0.055314229
EC,verify,256,100,15,0.028033125,0.000139582,0.024426900,0.000050543,0.027229703,0.000128913,0.023745457,0.000046672,0.000803422,0.000190004,0.000681443,0.000068796,9.681832229,0.009457287,9.674869029,0.010080773,0.006963200,0.013822527
EC,verify,100000,100,15,0.028157632,0.000158958,0.024584286,0.000049587,0.027356259,0.000122397,0.023858157,0.000054986,0.000801373,0.000200621,0.000726129,0.000074043,9.691838171,0.028760664,9.680544914,0.004955248,0.011293257,0.029184418
EC,verify,100000000,100,15,0.169505459,0.000245144,0.165651886,0.000209784,0.079092682,0.000207834,0.075370543,0.000182133,0.090412777,0.000321388,0.090281343,0.000277816,109.841846857,0.037092731,109.810658743,0.017116137,0.031188114,0.040851351
EC,all,256,100,15,0.012156496,0.000096737,0.008850557,0.000033201,0.009033369,0.000088215,0.005978329,0.000029663,0.003123127,0.000130920,0.002872228,0.000044522,9.709802057,0.026163482,8.643379200,0.002270405,1.066422857,0.026261807
EC,all,100000,100,15,0.012372209,0.000099113,0.009095414,0.000039308,0.009103443,0.000095091,0.006038886,0.000032138,0.003268766,0.000137352,0.003056528,0.000050774,9.912261486,0.074032404,8.651746743,0.019077772,1.260514743,0.076451018
EC,all,100000000,100,15,0.243905862,0.000234158,0.239901014,0.000192439,0.061049792,0.000202411,0.057599143,0.000165717,0.182856070,0.000309516,0.182301871,0.000253958,109.959870171,0.052804228,108.756348343,0.055908267,1.203521828,0.076902671
